STNFAM	PART	STNS
DE_BE_66	part_2	DE_BE_66#0;DE_BE_66#1;DE_BE_66#10;DE_BE_66#12;DE_BE_66#13;DE_BE_66#14;DE_BE_66#15;DE_BE_66#16;DE_BE_66#3;DE_BE_66#4;DE_BE_66#5;DE_BE_66#6;DE_BE_66#7;DE_BE_66#8
DE_BE_66	part_3	DE_BE_66#1;DE_BE_66#10;DE_BE_66#11;DE_BE_66#12;DE_BE_66#13;DE_BE_66#14;DE_BE_66#16;DE_BE_66#2;DE_BE_66#3;DE_BE_66#5;DE_BE_66#6;DE_BE_66#7;DE_BE_66#8;DE_BE_66#9
DE_BE_66	part_4	DE_BE_66#0;DE_BE_66#10;DE_BE_66#11;DE_BE_66#12;DE_BE_66#13;DE_BE_66#15;DE_BE_66#16;DE_BE_66#2;DE_BE_66#3;DE_BE_66#4;DE_BE_66#5;DE_BE_66#6;DE_BE_66#8;DE_BE_66#9
DE_BE_66	part_5	DE_BE_66#0;DE_BE_66#1;DE_BE_66#10;DE_BE_66#11;DE_BE_66#12;DE_BE_66#13;DE_BE_66#14;DE_BE_66#15;DE_BE_66#16;DE_BE_66#2;DE_BE_66#3;DE_BE_66#4;DE_BE_66#7;DE_BE_66#9
DE_BE_66	part_6	DE_BE_66#0;DE_BE_66#1;DE_BE_66#10;DE_BE_66#11;DE_BE_66#12;DE_BE_66#14;DE_BE_66#15;DE_BE_66#2;DE_BE_66#4;DE_BE_66#5;DE_BE_66#6;DE_BE_66#7;DE_BE_66#8;DE_BE_66#9
DE_BE_66	part_7	DE_BE_66#0;DE_BE_66#1;DE_BE_66#10;DE_BE_66#12;DE_BE_66#13;DE_BE_66#14;DE_BE_66#15;DE_BE_66#2;DE_BE_66#4;DE_BE_66#5;DE_BE_66#6;DE_BE_66#7;DE_BE_66#8;DE_BE_66#9
DE_BE_66	part_8	DE_BE_66#0;DE_BE_66#1;DE_BE_66#11;DE_BE_66#13;DE_BE_66#14;DE_BE_66#15;DE_BE_66#16;DE_BE_66#2;DE_BE_66#3;DE_BE_66#5;DE_BE_66#6;DE_BE_66#7;DE_BE_66#8;DE_BE_66#9
DE_BE_66	part_9	DE_BE_66#0;DE_BE_66#1;DE_BE_66#10;DE_BE_66#11;DE_BE_66#12;DE_BE_66#13;DE_BE_66#14;DE_BE_66#15;DE_BE_66#16;DE_BE_66#3;DE_BE_66#4;DE_BE_66#5;DE_BE_66#7;DE_BE_66#8
DE_BE_67	part_1	DE_BE_67#0;DE_BE_67#10;DE_BE_67#2;DE_BE_67#3;DE_BE_67#4;DE_BE_67#6;DE_BE_67#7;DE_BE_67#8;DE_BE_67#9
DE_BE_67	part_10	DE_BE_67#0;DE_BE_67#1;DE_BE_67#3;DE_BE_67#4;DE_BE_67#5;DE_BE_67#6;DE_BE_67#7;DE_BE_67#8;DE_BE_67#9
DE_BE_67	part_2	DE_BE_67#0;DE_BE_67#1;DE_BE_67#10;DE_BE_67#2;DE_BE_67#3;DE_BE_67#5;DE_BE_67#6;DE_BE_67#8;DE_BE_67#9
DE_BE_67	part_3	DE_BE_67#0;DE_BE_67#1;DE_BE_67#10;DE_BE_67#2;DE_BE_67#4;DE_BE_67#5;DE_BE_67#6;DE_BE_67#7;DE_BE_67#9
DE_BE_67	part_4	DE_BE_67#0;DE_BE_67#1;DE_BE_67#2;DE_BE_67#4;DE_BE_67#5;DE_BE_67#6;DE_BE_67#7;DE_BE_67#8;DE_BE_67#9
DE_BE_67	part_5	DE_BE_67#0;DE_BE_67#10;DE_BE_67#2;DE_BE_67#3;DE_BE_67#5;DE_BE_67#6;DE_BE_67#7;DE_BE_67#8;DE_BE_67#9
DE_BE_67	part_6	DE_BE_67#1;DE_BE_67#10;DE_BE_67#2;DE_BE_67#3;DE_BE_67#4;DE_BE_67#5;DE_BE_67#6;DE_BE_67#7;DE_BE_67#9
DE_BE_67	part_7	DE_BE_67#0;DE_BE_67#1;DE_BE_67#10;DE_BE_67#2;DE_BE_67#3;DE_BE_67#4;DE_BE_67#6;DE_BE_67#7;DE_BE_67#8
DE_BE_67	part_8	DE_BE_67#0;DE_BE_67#1;DE_BE_67#10;DE_BE_67#3;DE_BE_67#4;DE_BE_67#5;DE_BE_67#7;DE_BE_67#8;DE_BE_67#9
DE_BE_67	part_9	DE_BE_67#1;DE_BE_67#10;DE_BE_67#2;DE_BE_67#3;DE_BE_67#4;DE_BE_67#5;DE_BE_67#6;DE_BE_67#8;DE_BE_67#9
DE_BE_69	part_1	DE_BE_69#0;DE_BE_69#2
DE_BE_69	part_10	DE_BE_69#0;DE_BE_69#2
DE_BE_69	part_2	DE_BE_69#0;DE_BE_69#1
DE_BE_69	part_3	DE_BE_69#1;DE_BE_69#2
DE_BE_69	part_4	DE_BE_69#1;DE_BE_69#2
DE_BE_69	part_5	DE_BE_69#0;DE_BE_69#1
DE_BE_69	part_6	DE_BE_69#0;DE_BE_69#2
DE_BE_69	part_7	DE_BE_69#0;DE_BE_69#2
DE_BE_69	part_8	DE_BE_69#0;DE_BE_69#1
DE_BE_69	part_9	DE_BE_69#1;DE_BE_69#2
DE_FE_1	part_1	DE_FE_1#0;DE_FE_1#1;DE_FE_1#3;DE_FE_1#4
DE_FE_1	part_10	DE_FE_1#1;DE_FE_1#2;DE_FE_1#3;DE_FE_1#4
DE_FE_1	part_2	DE_FE_1#0;DE_FE_1#2;DE_FE_1#3;DE_FE_1#4
DE_FE_1	part_3	DE_FE_1#0;DE_FE_1#1;DE_FE_1#2;DE_FE_1#4
DE_FE_1	part_4	DE_FE_1#0;DE_FE_1#2;DE_FE_1#3;DE_FE_1#4
DE_FE_1	part_5	DE_FE_1#0;DE_FE_1#1;DE_FE_1#2;DE_FE_1#3
DE_FE_1	part_6	DE_FE_1#0;DE_FE_1#1;DE_FE_1#3;DE_FE_1#4
DE_FE_1	part_7	DE_FE_1#0;DE_FE_1#1;DE_FE_1#2;DE_FE_1#3
DE_FE_1	part_8	DE_FE_1#0;DE_FE_1#1;DE_FE_1#2;DE_FE_1#4
DE_FE_1	part_9	DE_FE_1#1;DE_FE_1#2;DE_FE_1#3;DE_FE_1#4
DE_FE_51	part_1	DE_FE_51#0;DE_FE_51#1;DE_FE_51#10;DE_FE_51#11;DE_FE_51#12;DE_FE_51#13;DE_FE_51#14;DE_FE_51#16;DE_FE_51#17;DE_FE_51#2;DE_FE_51#4;DE_FE_51#5;DE_FE_51#6;DE_FE_51#7;DE_FE_51#8;DE_FE_51#9
DE_FE_51	part_10	DE_FE_51#1;DE_FE_51#10;DE_FE_51#11;DE_FE_51#12;DE_FE_51#14;DE_FE_51#15;DE_FE_51#18;DE_FE_51#19;DE_FE_51#2;DE_FE_51#3;DE_FE_51#4;DE_FE_51#5;DE_FE_51#6;DE_FE_51#7;DE_FE_51#8;DE_FE_51#9
DE_FE_51	part_2	DE_FE_51#0;DE_FE_51#1;DE_FE_51#10;DE_FE_51#11;DE_FE_51#13;DE_FE_51#14;DE_FE_51#15;DE_FE_51#16;DE_FE_51#17;DE_FE_51#18;DE_FE_51#19;DE_FE_51#3;DE_FE_51#5;DE_FE_51#7;DE_FE_51#8;DE_FE_51#9
DE_FE_51	part_3	DE_FE_51#0;DE_FE_51#12;DE_FE_51#13;DE_FE_51#14;DE_FE_51#15;DE_FE_51#16;DE_FE_51#17;DE_FE_51#18;DE_FE_51#19;DE_FE_51#2;DE_FE_51#3;DE_FE_51#4;DE_FE_51#5;DE_FE_51#6;DE_FE_51#8;DE_FE_51#9
DE_FE_51	part_4	DE_FE_51#0;DE_FE_51#1;DE_FE_51#10;DE_FE_51#11;DE_FE_51#12;DE_FE_51#13;DE_FE_51#14;DE_FE_51#16;DE_FE_51#17;DE_FE_51#2;DE_FE_51#4;DE_FE_51#5;DE_FE_51#6;DE_FE_51#7;DE_FE_51#8;DE_FE_51#9
DE_FE_51	part_5	DE_FE_51#1;DE_FE_51#10;DE_FE_51#11;DE_FE_51#12;DE_FE_51#14;DE_FE_51#15;DE_FE_51#18;DE_FE_51#19;DE_FE_51#2;DE_FE_51#3;DE_FE_51#4;DE_FE_51#5;DE_FE_51#6;DE_FE_51#7;DE_FE_51#8;DE_FE_51#9
DE_FE_51	part_6	DE_FE_51#0;DE_FE_51#1;DE_FE_51#10;DE_FE_51#11;DE_FE_51#12;DE_FE_51#13;DE_FE_51#15;DE_FE_51#16;DE_FE_51#17;DE_FE_51#18;DE_FE_51#19;DE_FE_51#2;DE_FE_51#3;DE_FE_51#4;DE_FE_51#6;DE_FE_51#7
DE_FE_51	part_7	DE_FE_51#0;DE_FE_51#12;DE_FE_51#13;DE_FE_51#14;DE_FE_51#15;DE_FE_51#16;DE_FE_51#17;DE_FE_51#18;DE_FE_51#19;DE_FE_51#2;DE_FE_51#3;DE_FE_51#4;DE_FE_51#5;DE_FE_51#6;DE_FE_51#8;DE_FE_51#9
DE_FE_51	part_8	DE_FE_51#0;DE_FE_51#1;DE_FE_51#10;DE_FE_51#11;DE_FE_51#12;DE_FE_51#13;DE_FE_51#15;DE_FE_51#16;DE_FE_51#17;DE_FE_51#18;DE_FE_51#19;DE_FE_51#2;DE_FE_51#3;DE_FE_51#4;DE_FE_51#6;DE_FE_51#7
DE_FE_51	part_9	DE_FE_51#0;DE_FE_51#1;DE_FE_51#10;DE_FE_51#11;DE_FE_51#13;DE_FE_51#14;DE_FE_51#15;DE_FE_51#16;DE_FE_51#17;DE_FE_51#18;DE_FE_51#19;DE_FE_51#3;DE_FE_51#5;DE_FE_51#7;DE_FE_51#8;DE_FE_51#9
DE_FE_53	part_1	DE_FE_53#1;DE_FE_53#2;DE_FE_53#3;DE_FE_53#4
DE_FE_53	part_10	DE_FE_53#0;DE_FE_53#1;DE_FE_53#2;DE_FE_53#4
DE_FE_53	part_2	DE_FE_53#0;DE_FE_53#2;DE_FE_53#3;DE_FE_53#4
DE_FE_53	part_3	DE_FE_53#0;DE_FE_53#1;DE_FE_53#3;DE_FE_53#4
DE_FE_53	part_4	DE_FE_53#0;DE_FE_53#1;DE_FE_53#2;DE_FE_53#3
DE_FE_53	part_5	DE_FE_53#0;DE_FE_53#1;DE_FE_53#3;DE_FE_53#4
DE_FE_53	part_6	DE_FE_53#0;DE_FE_53#1;DE_FE_53#2;DE_FE_53#4
DE_FE_53	part_7	DE_FE_53#0;DE_FE_53#1;DE_FE_53#2;DE_FE_53#3
DE_FE_53	part_8	DE_FE_53#0;DE_FE_53#2;DE_FE_53#3;DE_FE_53#4
DE_FE_53	part_9	DE_FE_53#1;DE_FE_53#2;DE_FE_53#3;DE_FE_53#4
DE_FE_54	part_1	DE_FE_54#1;DE_FE_54#2
DE_FE_54	part_10	DE_FE_54#0;DE_FE_54#1
DE_FE_54	part_2	DE_FE_54#0;DE_FE_54#1
DE_FE_54	part_3	DE_FE_54#0;DE_FE_54#1
DE_FE_54	part_4	DE_FE_54#0;DE_FE_54#2
DE_FE_54	part_5	DE_FE_54#0;DE_FE_54#2
DE_FE_54	part_6	DE_FE_54#0;DE_FE_54#2
DE_FE_54	part_7	DE_FE_54#1;DE_FE_54#2
DE_FE_54	part_8	DE_FE_54#0;DE_FE_54#1
DE_FE_54	part_9	DE_FE_54#1;DE_FE_54#2
DE_FE_59	part_1	DE_FE_59#0;DE_FE_59#1;DE_FE_59#2;DE_FE_59#3;DE_FE_59#4;DE_FE_59#6
DE_FE_59	part_10	DE_FE_59#0;DE_FE_59#1;DE_FE_59#4;DE_FE_59#5;DE_FE_59#6;DE_FE_59#7
DE_FE_59	part_2	DE_FE_59#1;DE_FE_59#2;DE_FE_59#3;DE_FE_59#4;DE_FE_59#5;DE_FE_59#7
DE_FE_59	part_3	DE_FE_59#0;DE_FE_59#1;DE_FE_59#2;DE_FE_59#3;DE_FE_59#4;DE_FE_59#6
DE_FE_59	part_4	DE_FE_59#0;DE_FE_59#1;DE_FE_59#4;DE_FE_59#5;DE_FE_59#6;DE_FE_59#7
DE_FE_59	part_5	DE_FE_59#1;DE_FE_59#2;DE_FE_59#3;DE_FE_59#4;DE_FE_59#5;DE_FE_59#7
DE_FE_59	part_6	DE_FE_59#1;DE_FE_59#2;DE_FE_59#3;DE_FE_59#4;DE_FE_59#5;DE_FE_59#7
DE_FE_59	part_7	DE_FE_59#0;DE_FE_59#1;DE_FE_59#4;DE_FE_59#5;DE_FE_59#6;DE_FE_59#7
DE_FE_59	part_8	DE_FE_59#0;DE_FE_59#2;DE_FE_59#3;DE_FE_59#5;DE_FE_59#6;DE_FE_59#7
DE_FE_59	part_9	DE_FE_59#0;DE_FE_59#2;DE_FE_59#3;DE_FE_59#5;DE_FE_59#6;DE_FE_59#7
DE_FE_62	part_1	DE_FE_62#0;DE_FE_62#1;DE_FE_62#10;DE_FE_62#12;DE_FE_62#13;DE_FE_62#14;DE_FE_62#2;DE_FE_62#3;DE_FE_62#4;DE_FE_62#5;DE_FE_62#6;DE_FE_62#7;DE_FE_62#8;DE_FE_62#9
DE_FE_62	part_10	DE_FE_62#0;DE_FE_62#10;DE_FE_62#11;DE_FE_62#12;DE_FE_62#13;DE_FE_62#14;DE_FE_62#15;DE_FE_62#16;DE_FE_62#2;DE_FE_62#3;DE_FE_62#4;DE_FE_62#6;DE_FE_62#7;DE_FE_62#9
DE_FE_62	part_2	DE_FE_62#1;DE_FE_62#10;DE_FE_62#11;DE_FE_62#12;DE_FE_62#14;DE_FE_62#15;DE_FE_62#16;DE_FE_62#2;DE_FE_62#3;DE_FE_62#4;DE_FE_62#5;DE_FE_62#6;DE_FE_62#7;DE_FE_62#8
DE_FE_62	part_3	DE_FE_62#0;DE_FE_62#1;DE_FE_62#10;DE_FE_62#11;DE_FE_62#12;DE_FE_62#13;DE_FE_62#14;DE_FE_62#15;DE_FE_62#16;DE_FE_62#2;DE_FE_62#3;DE_FE_62#4;DE_FE_62#5;DE_FE_62#8
DE_FE_62	part_4	DE_FE_62#0;DE_FE_62#10;DE_FE_62#11;DE_FE_62#12;DE_FE_62#13;DE_FE_62#15;DE_FE_62#16;DE_FE_62#2;DE_FE_62#3;DE_FE_62#4;DE_FE_62#6;DE_FE_62#7;DE_FE_62#8;DE_FE_62#9
DE_FE_62	part_5	DE_FE_62#0;DE_FE_62#1;DE_FE_62#10;DE_FE_62#11;DE_FE_62#13;DE_FE_62#14;DE_FE_62#15;DE_FE_62#2;DE_FE_62#4;DE_FE_62#5;DE_FE_62#6;DE_FE_62#7;DE_FE_62#8;DE_FE_62#9
DE_FE_62	part_6	DE_FE_62#1;DE_FE_62#10;DE_FE_62#11;DE_FE_62#12;DE_FE_62#15;DE_FE_62#16;DE_FE_62#2;DE_FE_62#3;DE_FE_62#4;DE_FE_62#5;DE_FE_62#6;DE_FE_62#7;DE_FE_62#8;DE_FE_62#9
DE_FE_62	part_7	DE_FE_62#0;DE_FE_62#1;DE_FE_62#11;DE_FE_62#12;DE_FE_62#13;DE_FE_62#14;DE_FE_62#15;DE_FE_62#16;DE_FE_62#3;DE_FE_62#5;DE_FE_62#6;DE_FE_62#7;DE_FE_62#8;DE_FE_62#9
DE_FE_62	part_8	DE_FE_62#0;DE_FE_62#1;DE_FE_62#10;DE_FE_62#11;DE_FE_62#13;DE_FE_62#14;DE_FE_62#15;DE_FE_62#16;DE_FE_62#2;DE_FE_62#4;DE_FE_62#5;DE_FE_62#6;DE_FE_62#7;DE_FE_62#9
DE_FE_62	part_9	DE_FE_62#0;DE_FE_62#1;DE_FE_62#11;DE_FE_62#12;DE_FE_62#13;DE_FE_62#14;DE_FE_62#15;DE_FE_62#16;DE_FE_62#2;DE_FE_62#3;DE_FE_62#4;DE_FE_62#5;DE_FE_62#8;DE_FE_62#9
DE_FE_70	part_1	DE_FE_70#0;DE_FE_70#1;DE_FE_70#2;DE_FE_70#3;DE_FE_70#4;DE_FE_70#5;DE_FE_70#6;DE_FE_70#7;DE_FE_70#9
